train_acc,train_loss,train_time
0.06286,0.033086282792091366,94.43136477470398
0.13094,0.028408086719512938,94.36206293106079
0.21188,0.024808566846847534,94.30814623832703
0.28568,0.021758522849082945,94.44584918022156
0.351,0.019315095319747923,94.30260896682739
0.39698,0.017683261821269988,94.31702589988708
0.43156,0.016461062660217286,94.31089615821838
0.45874,0.01554094477891922,94.38381767272949
0.4803,0.014816472878456116,94.50521945953369
0.49716,0.014243754260540009,94.29724192619324
0.51286,0.01377571934223175,94.44558000564575
0.52176,0.013411435964107514,94.27712726593018
0.5379,0.012927763006687165,94.424635887146
0.54488,0.012627765245437622,94.35686469078064
0.5547,0.012367671549320221,94.35927629470825
0.5629,0.012033520059585572,94.44301748275757
0.56936,0.011953631162643433,94.49975919723511
0.57806,0.011727279801368713,94.42497992515564
0.5841,0.011528765273094177,94.53323078155518
0.588,0.011354928166866302,94.52748918533325
0.59128,0.011220185840129852,94.59521389007568
0.59512,0.011117549591064453,94.44914555549622
0.59932,0.010959036884307861,94.61430239677429
0.60386,0.010877492122650146,94.5628023147583
0.60396,0.010770297602415085,94.52615308761597
0.61228,0.01065335780620575,94.44820165634155
0.61044,0.010621361439228058,94.50654578208923
0.61502,0.010497704175710679,94.40117335319519
0.61668,0.010471897444725037,94.42511463165283
0.61606,0.010418064612150193,94.54249024391174
0.6206,0.010307024723291397,94.51157879829407
0.62154,0.010305595170259476,94.43745446205139
0.62646,0.010166442191600799,94.27843403816223
0.62686,0.01015799058675766,94.38957238197327
0.63108,0.010067685340642929,94.43682718276978
0.62726,0.010109445538520813,94.42825269699097
0.63126,0.010058211867809296,94.40884900093079
0.63476,0.009972519710063934,94.40193939208984
0.6346,0.009961856880187988,94.36367344856262
0.63448,0.00994281598329544,94.43498420715332
0.63726,0.009839479302167893,94.37108731269836
0.636,0.009919115906953812,94.35232377052307
0.64022,0.009799540603160859,94.410231590271
0.63916,0.009797751594781875,94.52178359031677
0.64072,0.009753957957029342,94.42502570152283
0.64464,0.009731543307304382,94.59872579574585
0.64226,0.009685072139501571,94.5924551486969
0.64348,0.009625976113080978,94.52924704551697
0.64418,0.009654295655488967,94.59119176864624
0.64516,0.009648038258552552,94.54270958900452
0.64582,0.00961460823893547,94.46968078613281
0.643,0.009648640413284303,94.49580502510071
0.64812,0.009582541295289994,94.46832394599915
0.64882,0.009570187371969224,94.50819873809814
0.64686,0.009602957661151885,94.38579607009888
0.65214,0.00949882561326027,94.36628651618958
0.64962,0.009553935029506683,94.47905373573303
0.64622,0.009575272867679596,94.49703216552734
0.64874,0.009542041692733764,94.33104062080383
0.7763,0.005894086318612098,94.41103839874268
0.81624,0.004759139123558998,94.41922616958618
0.8307,0.004382428390979767,94.57625150680542
0.83784,0.004109300028681755,94.39849901199341
0.84402,0.0039810555630922315,94.43036103248596
0.8493,0.003819477756023407,94.37048172950745
0.85126,0.0037325811755657195,94.43360304832458
0.85236,0.0037120484173297883,94.44702339172363
0.85244,0.0036764137995243073,94.57938647270203
0.85202,0.0036981479197740557,94.59319543838501
0.85182,0.003700533400774002,94.44910001754761
0.85628,0.0036036343270540237,94.4701201915741
0.853,0.003655681541264057,94.28828287124634
0.85414,0.0036647589072585107,94.44660830497742
0.85422,0.003661844477057457,94.3724615573883
0.85516,0.0036066912704706194,94.5276575088501
0.8553,0.003599878787994385,94.57784295082092
0.8559,0.0036134986859560013,94.44868493080139
0.85234,0.003612228467464447,94.34799551963806
0.85904,0.0035218372225761414,94.4673900604248
0.86062,0.00350547624707222,94.51557874679565
0.86272,0.0034052738273143766,94.48846101760864
0.85736,0.0035206833869218827,94.46974444389343
0.8603,0.003492941283881664,94.43730974197388
0.85684,0.003494709602594376,94.43633008003235
0.8642,0.003364815400838852,94.42576265335083
0.86356,0.0033686063119769097,94.49499821662903
0.86594,0.0033280378732085227,94.39452624320984
0.87124,0.0032152406132221222,94.50395679473877
0.86762,0.0033324465450644495,94.51906514167786
0.8701,0.0032129277127981187,94.4470226764679
0.87136,0.003215491498708725,94.5038161277771
0.8692,0.0032334972754120826,94.39559268951416
0.87046,0.003192379007637501,94.56259059906006
0.86818,0.0032393906307220457,94.42103624343872
0.87598,0.003059739509522915,94.40224170684814
0.87164,0.003223904442489147,94.44328022003174
0.87378,0.003129036873281002,94.3552074432373
0.87374,0.0031457822996377944,94.24418497085571
0.87938,0.0030251551634073257,94.30244851112366
0.8793,0.003020800034105778,94.4324836730957
0.87314,0.003133516925871372,94.54687690734863
0.8797,0.003001602164208889,94.3204071521759
0.87958,0.002973324322104454,94.38871264457703
0.87974,0.002986477009654045,94.45825791358948
0.88316,0.002916305696666241,94.28343081474304
0.88232,0.002914860338270664,94.42426586151123
0.8803,0.003014781466126442,94.49783611297607
0.88532,0.0028671546486020087,94.45947170257568
0.88208,0.0029075020426511766,94.44973349571228
0.88428,0.0029008968383073806,94.39640855789185
0.8843,0.002870107388496399,94.25883889198303
0.88598,0.002854300739467144,94.44945359230042
0.89028,0.002760268681049347,94.52072834968567
0.89002,0.0027645852547883987,94.50143837928772
0.8855,0.0028788102194666865,94.40147590637207
0.88856,0.0027808151456713676,94.4338870048523
0.8842,0.002916299376487732,94.41578984260559
0.8851,0.002850553147792816,94.43412494659424
0.88954,0.0027741340014338493,94.48256254196167
0.96018,0.0011259107812494039,94.30868148803711
0.98094,0.0006296740905940533,94.64116287231445
0.98594,0.0004930193731933832,94.5866847038269
0.98818,0.00041716190468519924,94.49814224243164
0.98988,0.00036986597027629614,94.51329565048218
0.99126,0.0003422112549468875,94.59761500358582
0.99174,0.0003190726353041828,94.58386564254761
0.9928,0.0002912358511053026,94.50301694869995
0.99334,0.00026356774546205995,94.4257926940918
0.99316,0.0002623391029983759,94.41031169891357
0.9944,0.0002362819172628224,94.50522804260254
0.99456,0.0002274716714769602,94.44608640670776
0.99534,0.000210743538569659,94.41218400001526
0.99536,0.0002096234253142029,94.39559316635132
0.99508,0.00021186072340235115,94.5813775062561
0.99528,0.00020293196270242334,94.46835947036743
0.99526,0.00019971129972487687,94.38116097450256
0.99604,0.00018671710915863513,94.37116527557373
0.9967,0.00017151233930140733,94.33421635627747
0.99648,0.00017568329680711032,94.48355197906494
0.997,0.00016635465432889758,94.59487414360046
0.99618,0.0001752101132646203,94.50722241401672
0.9965,0.0001751279693376273,94.52104139328003
0.99714,0.00016199142421595753,94.48799419403076
0.99714,0.00015629190895706416,94.49542307853699
0.99664,0.0001617494714539498,94.58603072166443
0.9967,0.0001646791215892881,94.70199489593506
0.99684,0.0001629804286453873,94.66406655311584
0.99702,0.00015684361514635385,94.58594560623169
0.997,0.0001616682993993163,94.5675892829895
0.99668,0.00015839537593536078,94.55222678184509
0.99736,0.0001493464003689587,94.53940916061401
0.9974,0.00014783365624025465,94.62497425079346
0.99714,0.0001502640051674098,94.4594874382019
0.99704,0.00015845777209848164,94.6753351688385
0.99756,0.00014693971108645202,94.53739953041077
0.99734,0.0001492771684937179,94.51986765861511
0.9972,0.0001525714727398008,94.5151617527008
0.99748,0.0001449948212970048,94.6060152053833
0.997,0.0001494318532012403,94.50868606567383
0.99828,0.00011926578022539616,94.61106324195862
0.99878,0.00010644135642796755,94.55912208557129
0.99886,9.924934787675739e-05,94.50861024856567
0.9986,9.811221847310663e-05,94.53361368179321
0.99868,9.621728364378214e-05,94.7467794418335
0.99872,9.587761021219194e-05,94.46450805664062
0.9989,9.173992746509612e-05,94.42757177352905
0.9991,8.778496540151536e-05,94.41426396369934
0.999,8.831516352482141e-05,94.40012454986572
0.99908,8.43910488113761e-05,94.4405415058136
0.9991,8.510704549960792e-05,94.50438642501831
0.9992,8.410480392631143e-05,94.4882972240448
0.99906,8.779332295060158e-05,94.50756454467773
0.99916,8.437242150306701e-05,94.57449078559875
0.99886,8.561366571113468e-05,94.30874800682068
0.99874,8.719125114381313e-05,94.40839266777039
0.9991,8.298215553164483e-05,94.39404082298279
0.99908,8.308007042855024e-05,94.30819845199585
0.9991,8.411880593746901e-05,94.45200967788696
0.99892,8.665549982339143e-05,94.4345109462738
0.99906,8.422446315642447e-05,94.33260655403137
